symbol,timestamp,open,high,low,close,volume,transactions
O:SPXW241108P05760000,1730217000000,47.32,47.32,47.32,47.32,3,1
O:SPXW241108P05760000,1730218800000,45.75,45.75,45.75,45.75,2,1
O:SPXW241108P05760000,1730220000000,46.32,46.32,46.32,46.32,1,1
O:SPXW241108P05760000,1730221200000,43.17,43.17,43.17,43.17,1,1
O:SPXW241108P05760000,1730227500000,42.37,42.37,42.37,42.37,1,1
O:SPXW241108P05760000,1730228400000,42.47,42.47,42.47,42.47,1,1
O:SPXW241108P05760000,1730296500000,45.7,45.7,45.7,45.7,4,1
O:SPXW241108P05760000,1730297700000,41.6,41.85,41.6,41.72,3,3
O:SPXW241108P05760000,1730299800000,43.15,43.15,43.15,43.15,25,1
O:SPXW241108P05760000,1730310600000,48.42,48.83,48.42,48.83,3,2
O:SPXW241108P05760000,1730314200000,46.57,46.57,46.57,46.57,2,1
O:SPXW241108P05760000,1730314800000,48.69,48.69,48.69,48.69,1,1
O:SPXW241108P05760000,1730316000000,48.46,48.46,48.46,48.46,5,1
O:SPXW241108P05760000,1730318100000,52.9,52.9,52.9,52.9,1,1
O:SPXW241108P05760000,1730381400000,74.45,76.33,73.28,73.28,21,11
O:SPXW241108P05760000,1730381700000,70.31,70.31,69.4,69.4,17,5
O:SPXW241108P05760000,1730382000000,71.26,71.26,71.26,71.26,7,1
O:SPXW241108P05760000,1730382300000,73.3,80.6,73.3,80.6,21,13
O:SPXW241108P05760000,1730382600000,81.24,81.24,80.95,80.95,12,2
O:SPXW241108P05760000,1730382900000,78.81,78.81,77.7,77.7,13,3
O:SPXW241108P05760000,1730383500000,81.5,81.5,81.5,81.5,1,1
O:SPXW241108P05760000,1730383800000,84.05,84.05,84.05,84.05,1,1
O:SPXW241108P05760000,1730384100000,83.17,83.17,79.7,79.7,37,6
O:SPXW241108P05760000,1730384400000,80.23,80.23,80.23,80.23,3,3
O:SPXW241108P05760000,1730384700000,87.2,87.2,87.2,87.2,8,1
O:SPXW241108P05760000,1730385300000,86.35,86.85,86.35,86.85,5,2
O:SPXW241108P05760000,1730385600000,86.73,86.73,86.73,86.73,7,2
O:SPXW241108P05760000,1730386500000,92.12,92.12,92.12,92.12,1,1
O:SPXW241108P05760000,1730387100000,97.08,97.08,96.46,96.46,6,4
O:SPXW241108P05760000,1730387700000,92.67,92.67,92.67,92.67,1,1
O:SPXW241108P05760000,1730388000000,89.8,89.8,88.8,89.4,26,7
O:SPXW241108P05760000,1730388300000,91.36,91.86,91.36,91.86,7,2
O:SPXW241108P05760000,1730388900000,93.35,93.69,93.35,93.69,9,3
O:SPXW241108P05760000,1730389200000,94.25,94.25,94.25,94.25,2,2
O:SPXW241108P05760000,1730390700000,90.8,90.8,90.8,90.8,5,1
O:SPXW241108P05760000,1730391300000,87.4,87.4,87.4,87.4,1,1
O:SPXW241108P05760000,1730393100000,86.82,86.82,86.82,86.82,8,1
O:SPXW241108P05760000,1730396700000,95.0,95.0,92.6,92.6,2,2
O:SPXW241108P05760000,1730398500000,95.0,95.0,95.0,95.0,1,1
O:SPXW241108P05760000,1730399400000,94.0,94.0,94.0,94.0,2,1
O:SPXW241108P05760000,1730399700000,95.0,95.0,95.0,95.0,1,1
O:SPXW241108P05760000,1730400300000,94.1,94.1,94.1,94.1,3,2
O:SPXW241108P05760000,1730400900000,93.32,93.32,93.32,93.32,1,1
O:SPXW241108P05760000,1730401500000,89.3,89.3,89.3,89.3,1,1
O:SPXW241108P05760000,1730402100000,88.55,89.6,88.55,89.51,8,3
O:SPXW241108P05760000,1730402700000,88.07,88.07,88.07,88.07,2,2
O:SPXW241108P05760000,1730404200000,85.18,85.3,85.18,85.3,5,2
O:SPXW241108P05760000,1730468100000,81.51,81.51,81.0,81.1,14,4
O:SPXW241108P05760000,1730469000000,75.1,75.1,75.1,75.1,2,1
O:SPXW241108P05760000,1730470200000,69.03,69.03,69.03,69.03,5,5
O:SPXW241108P05760000,1730470500000,68.0,69.4,68.0,68.15,7,5
O:SPXW241108P05760000,1730470800000,67.4,68.1,66.66,68.1,32,10
O:SPXW241108P05760000,1730471400000,65.7,66.4,65.7,66.4,5,2
O:SPXW241108P05760000,1730472000000,70.5,70.5,70.5,70.5,1,1
O:SPXW241108P05760000,1730472300000,74.69,74.69,74.69,74.69,1,1
O:SPXW241108P05760000,1730473200000,69.3,69.3,69.3,69.3,1,1
O:SPXW241108P05760000,1730473500000,69.8,70.6,69.8,70.6,3,2
O:SPXW241108P05760000,1730473800000,69.04,69.04,69.04,69.04,18,1
O:SPXW241108P05760000,1730474100000,65.52,65.52,65.52,65.52,1,1
O:SPXW241108P05760000,1730474400000,68.47,68.47,67.2,67.2,2,2
O:SPXW241108P05760000,1730475000000,65.32,65.48,65.2,65.48,8,6
O:SPXW241108P05760000,1730475300000,67.16,67.16,67.16,67.16,4,1
O:SPXW241108P05760000,1730475600000,68.3,68.3,68.3,68.3,1,1
O:SPXW241108P05760000,1730475900000,67.81,70.0,67.81,70.0,56,3
O:SPXW241108P05760000,1730476200000,70.32,73.57,70.32,72.1,9,5
O:SPXW241108P05760000,1730476800000,73.05,73.08,71.48,71.48,28,6
O:SPXW241108P05760000,1730477100000,71.2,71.2,71.2,71.2,1,1
O:SPXW241108P05760000,1730477400000,69.92,70.0,69.92,70.0,14,5
O:SPXW241108P05760000,1730477700000,71.88,72.77,71.52,71.52,14,13
O:SPXW241108P05760000,1730478000000,73.07,73.07,72.08,72.08,8,3
O:SPXW241108P05760000,1730478300000,73.0,74.13,73.0,74.13,64,8
O:SPXW241108P05760000,1730478600000,73.46,73.71,69.8,69.8,83,32
O:SPXW241108P05760000,1730478900000,70.39,70.48,70.26,70.26,58,8
O:SPXW241108P05760000,1730479200000,75.95,75.95,75.95,75.95,22,1
O:SPXW241108P05760000,1730479500000,77.0,77.0,74.5,74.5,2,2
O:SPXW241108P05760000,1730480100000,75.2,75.2,75.2,75.2,1,1
O:SPXW241108P05760000,1730480400000,76.78,76.78,76.78,76.78,1,1
O:SPXW241108P05760000,1730480700000,79.8,79.8,79.8,79.8,1,1
O:SPXW241108P05760000,1730481000000,79.97,79.97,76.78,76.78,6,3
O:SPXW241108P05760000,1730481600000,74.45,74.45,74.45,74.45,2,1
O:SPXW241108P05760000,1730482200000,73.4,76.64,73.4,76.64,4,2
O:SPXW241108P05760000,1730482500000,82.35,82.35,82.35,82.35,1,1
O:SPXW241108P05760000,1730482800000,81.77,82.8,81.77,82.8,14,9
O:SPXW241108P05760000,1730483400000,80.0,80.0,80.0,80.0,1,1
O:SPXW241108P05760000,1730483700000,82.4,82.4,82.4,82.4,1,1
O:SPXW241108P05760000,1730484000000,84.0,84.0,84.0,84.0,5,1
O:SPXW241108P05760000,1730484300000,81.58,85.9,81.58,85.9,14,6
O:SPXW241108P05760000,1730484600000,85.3,85.3,85.3,85.3,1,1
O:SPXW241108P05760000,1730484900000,85.2,85.2,85.2,85.2,5,1
O:SPXW241108P05760000,1730485200000,85.08,85.08,83.15,83.15,2,2
O:SPXW241108P05760000,1730485500000,82.1,82.1,82.1,82.1,1,1
O:SPXW241108P05760000,1730485800000,81.2,81.2,81.2,81.2,1,1
O:SPXW241108P05760000,1730487000000,79.48,80.5,79.48,80.5,4,3
O:SPXW241108P05760000,1730487300000,79.8,79.8,79.8,79.8,5,1
O:SPXW241108P05760000,1730487600000,80.19,80.37,80.19,80.37,3,2
O:SPXW241108P05760000,1730487900000,77.9,78.05,77.9,78.05,6,4
O:SPXW241108P05760000,1730488500000,77.6,77.6,77.13,77.17,6,3
O:SPXW241108P05760000,1730488800000,77.52,77.52,77.52,77.52,6,3
O:SPXW241108P05760000,1730489400000,83.03,83.77,82.7,82.72,10,4
O:SPXW241108P05760000,1730489700000,83.4,83.4,83.4,83.4,1,1
O:SPXW241108P05760000,1730490300000,81.9,83.93,81.9,83.93,28,2
O:SPXW241108P05760000,1730490600000,87.47,87.85,86.86,86.94,6,4
O:SPXW241108P05760000,1730490900000,86.1,86.1,84.78,85.03,6,3
O:SPXW241108P05760000,1730491200000,84.93,84.93,84.93,84.93,1,1
O:SPXW241108P05760000,1730730600000,86.26,86.26,86.26,86.26,1,1
O:SPXW241108P05760000,1730730900000,94.31,94.31,93.56,93.56,7,3
O:SPXW241108P05760000,1730731200000,91.45,91.45,88.0,88.0,5,3
O:SPXW241108P05760000,1730731500000,83.47,83.47,83.47,83.47,1,1
O:SPXW241108P05760000,1730732100000,85.83,86.0,85.04,86.0,35,6
O:SPXW241108P05760000,1730732400000,81.47,81.47,81.19,81.19,16,2
O:SPXW241108P05760000,1730733000000,81.93,81.93,81.93,81.93,3,1
O:SPXW241108P05760000,1730734200000,78.5,78.5,78.41,78.41,6,2
O:SPXW241108P05760000,1730734500000,78.99,78.99,78.99,78.99,3,1
O:SPXW241108P05760000,1730735400000,77.5,77.5,77.5,77.5,28,3
O:SPXW241108P05760000,1730736900000,79.06,80.52,79.06,80.52,34,4
O:SPXW241108P05760000,1730737200000,81.3,81.85,81.3,81.85,24,6
O:SPXW241108P05760000,1730738700000,93.58,93.58,93.58,93.58,10,2
O:SPXW241108P05760000,1730739300000,96.4,98.59,96.4,96.66,13,4
O:SPXW241108P05760000,1730739600000,96.02,96.02,96.02,96.02,1,1
O:SPXW241108P05760000,1730741100000,90.23,90.23,90.23,90.23,1,1
O:SPXW241108P05760000,1730742300000,86.95,86.95,86.95,86.95,2,2
O:SPXW241108P05760000,1730744100000,83.33,83.33,83.33,83.33,8,1
O:SPXW241108P05760000,1730746800000,83.13,83.13,83.13,83.13,1,1
O:SPXW241108P05760000,1730750400000,83.7,83.7,83.7,83.7,5,1
O:SPXW241108P05760000,1730750700000,83.44,83.44,83.44,83.44,1,1
O:SPXW241108P05760000,1730751000000,84.3,84.3,84.3,84.3,5,1
O:SPXW241108P05760000,1730751300000,85.87,85.87,85.87,85.87,1,1
O:SPXW241108P05760000,1730751900000,85.14,85.14,85.14,85.14,2,1
O:SPXW241108P05760000,1730752200000,85.8,85.8,85.8,85.8,7,2
O:SPXW241108P05760000,1730753700000,91.73,91.73,91.73,91.73,1,1
O:SPXW241108P05760000,1730817000000,77.8,77.8,76.3,76.3,2,2
O:SPXW241108P05760000,1730817300000,76.05,76.05,71.45,71.45,6,2
O:SPXW241108P05760000,1730818200000,71.06,71.06,71.06,71.06,1,1
O:SPXW241108P05760000,1730818500000,66.31,66.31,66.31,66.31,4,1
O:SPXW241108P05760000,1730818800000,64.6,64.6,62.01,62.74,12,5
O:SPXW241108P05760000,1730819100000,62.05,63.3,62.05,63.3,5,3
O:SPXW241108P05760000,1730819400000,65.6,65.7,63.9,63.9,4,3
O:SPXW241108P05760000,1730819700000,63.79,64.24,63.79,64.24,39,12
O:SPXW241108P05760000,1730820000000,62.63,62.8,62.63,62.8,9,2
O:SPXW241108P05760000,1730820300000,60.85,63.6,60.85,63.6,8,4
O:SPXW241108P05760000,1730820600000,63.1,63.1,62.35,62.35,7,2
O:SPXW241108P05760000,1730820900000,60.0,60.7,60.0,60.7,5,4
O:SPXW241108P05760000,1730821500000,59.2,59.3,58.52,58.52,8,6
O:SPXW241108P05760000,1730822100000,64.02,64.02,62.55,62.55,31,2
O:SPXW241108P05760000,1730822400000,63.3,65.05,63.3,65.05,11,2
O:SPXW241108P05760000,1730823600000,58.8,58.8,57.7,57.8,3,3
O:SPXW241108P05760000,1730824500000,57.9,57.9,57.9,57.9,1,1
O:SPXW241108P05760000,1730824800000,57.33,57.33,57.33,57.33,1,1
O:SPXW241108P05760000,1730825700000,55.3,55.3,55.3,55.3,1,1
O:SPXW241108P05760000,1730830200000,53.1,54.0,53.1,53.87,5,5
O:SPXW241108P05760000,1730831100000,56.9,56.9,56.9,56.9,5,1
O:SPXW241108P05760000,1730831400000,57.7,57.7,57.7,57.7,1,1
O:SPXW241108P05760000,1730831700000,58.12,60.3,58.12,60.3,3,3
O:SPXW241108P05760000,1730832900000,58.27,58.27,58.27,58.27,1,1
O:SPXW241108P05760000,1730833200000,57.0,57.0,57.0,57.0,20,2
O:SPXW241108P05760000,1730834100000,56.6,56.6,56.6,56.6,1,1
O:SPXW241108P05760000,1730834700000,56.0,56.0,56.0,56.0,1,1
O:SPXW241108P05760000,1730835000000,55.64,55.87,55.3,55.87,31,6
O:SPXW241108P05760000,1730835900000,55.45,55.45,55.45,55.45,1,1
O:SPXW241108P05760000,1730836200000,58.1,58.1,58.1,58.1,1,1
O:SPXW241108P05760000,1730836500000,59.1,60.0,59.1,60.0,2,2
O:SPXW241108P05760000,1730836800000,58.0,58.0,58.0,58.0,1,1
O:SPXW241108P05760000,1730837100000,57.46,57.46,56.08,56.08,8,6
O:SPXW241108P05760000,1730837400000,55.81,55.88,55.19,55.88,8,6
O:SPXW241108P05760000,1730838300000,56.5,56.5,55.9,55.9,2,2
O:SPXW241108P05760000,1730838600000,56.3,56.3,53.8,53.8,3,3
O:SPXW241108P05760000,1730838900000,54.06,54.06,54.06,54.06,18,3
O:SPXW241108P05760000,1730839500000,55.0,55.0,55.0,55.0,3,1
O:SPXW241108P05760000,1730839800000,55.0,55.15,54.01,54.01,11,8
O:SPXW241108P05760000,1730840100000,52.85,52.85,51.6,51.6,2,2
O:SPXW241108P05760000,1730840400000,49.47,49.47,49.47,49.47,5,1
O:SPXW241108P05760000,1730840700000,48.17,48.17,48.17,48.17,3,2
O:SPXW241108P05760000,1730903400000,3.96,4.8,3.96,4.76,101,8
O:SPXW241108P05760000,1730903700000,5.5,5.5,3.9,3.9,11,10
O:SPXW241108P05760000,1730904000000,3.8,4.29,3.59,4.29,24,12
O:SPXW241108P05760000,1730904300000,4.79,6.2,4.79,6.2,20,3
O:SPXW241108P05760000,1730904600000,7.04,7.04,7.04,7.04,1,1
O:SPXW241108P05760000,1730904900000,7.5,7.53,7.5,7.53,2,2
O:SPXW241108P05760000,1730905200000,5.4,5.8,5.4,5.8,11,2
O:SPXW241108P05760000,1730905500000,6.5,6.5,5.8,5.8,15,6
O:SPXW241108P05760000,1730905800000,5.2,5.2,5.2,5.2,1,1
O:SPXW241108P05760000,1730906100000,4.55,4.55,4.4,4.4,14,6
O:SPXW241108P05760000,1730906400000,4.4,4.4,4.4,4.4,11,2
O:SPXW241108P05760000,1730906700000,3.7,3.7,3.7,3.7,49,2
O:SPXW241108P05760000,1730907000000,3.46,3.46,3.46,3.46,1,1
O:SPXW241108P05760000,1730907300000,4.1,4.1,4.1,4.1,8,2
O:SPXW241108P05760000,1730907900000,4.4,4.65,4.4,4.65,10,5
O:SPXW241108P05760000,1730908200000,4.45,5.03,4.45,5.03,4,3
O:SPXW241108P05760000,1730908500000,4.7,4.7,4.7,4.7,5,1
O:SPXW241108P05760000,1730908800000,5.1,5.1,5.1,5.1,1,1
O:SPXW241108P05760000,1730910000000,4.07,4.07,4.07,4.07,10,10
O:SPXW241108P05760000,1730910300000,4.0,4.0,4.0,4.0,1,1
O:SPXW241108P05760000,1730910600000,3.6,3.62,3.6,3.62,2,2
O:SPXW241108P05760000,1730910900000,3.6,3.6,3.6,3.6,1,1
O:SPXW241108P05760000,1730911200000,3.3,3.5,3.3,3.47,26,9
O:SPXW241108P05760000,1730911500000,3.49,3.5,3.47,3.5,13,5
O:SPXW241108P05760000,1730913000000,3.2,3.2,3.15,3.2,12,5
O:SPXW241108P05760000,1730913600000,3.3,3.4,3.3,3.4,3,2
O:SPXW241108P05760000,1730914200000,3.27,3.27,3.27,3.27,1,1
O:SPXW241108P05760000,1730914500000,3.1,3.1,3.1,3.1,1,1
O:SPXW241108P05760000,1730914800000,3.06,3.1,3.06,3.1,51,18
O:SPXW241108P05760000,1730915100000,2.9,2.9,2.9,2.9,2,2
O:SPXW241108P05760000,1730915400000,2.98,2.98,2.98,2.98,20,11
O:SPXW241108P05760000,1730916300000,2.52,2.52,2.52,2.52,1,1
O:SPXW241108P05760000,1730917500000,2.25,2.25,2.25,2.25,1,1
O:SPXW241108P05760000,1730919000000,2.3,2.3,2.3,2.3,1,1
O:SPXW241108P05760000,1730919300000,2.3,2.3,2.3,2.3,1,1
O:SPXW241108P05760000,1730920200000,2.41,2.41,2.41,2.41,6,4
O:SPXW241108P05760000,1730921400000,2.4,2.4,2.4,2.4,1,1
O:SPXW241108P05760000,1730921700000,2.4,2.4,2.4,2.4,10,2
O:SPXW241108P05760000,1730922600000,2.45,2.5,2.45,2.5,7,3
O:SPXW241108P05760000,1730922900000,2.33,2.33,2.15,2.15,14,2
O:SPXW241108P05760000,1730923200000,2.2,2.2,2.2,2.2,1,1
O:SPXW241108P05760000,1730924100000,1.85,1.85,1.8,1.8,2,2
O:SPXW241108P05760000,1730925000000,1.93,1.93,1.93,1.93,9,9
O:SPXW241108P05760000,1730925300000,2.0,2.0,2.0,2.0,5,1
O:SPXW241108P05760000,1730925600000,1.8,1.8,1.8,1.8,5,1
O:SPXW241108P05760000,1730925900000,1.77,1.77,1.6,1.6,43,4
O:SPXW241108P05760000,1730926200000,1.65,1.8,1.65,1.7,9,3
O:SPXW241108P05760000,1730926500000,1.6,1.6,1.5,1.5,77,17
O:SPXW241108P05760000,1730927100000,1.7,1.7,1.7,1.7,2,2
O:SPXW241108P05760000,1730989800000,0.95,0.95,0.95,0.95,3,3
O:SPXW241108P05760000,1730990100000,0.9,0.9,0.89,0.9,24,8
O:SPXW241108P05760000,1730990400000,0.88,0.88,0.88,0.88,5,2
O:SPXW241108P05760000,1730991000000,0.82,0.86,0.82,0.85,10,4
O:SPXW241108P05760000,1730991300000,0.79,0.79,0.79,0.79,2,1
O:SPXW241108P05760000,1730991600000,0.75,0.75,0.73,0.73,6,2
O:SPXW241108P05760000,1730991900000,0.72,0.72,0.72,0.72,1,1
O:SPXW241108P05760000,1730992200000,0.75,0.75,0.7,0.7,62,3
O:SPXW241108P05760000,1730992500000,0.7,0.7,0.7,0.7,63,7
O:SPXW241108P05760000,1730992800000,0.68,0.7,0.65,0.65,5,5
O:SPXW241108P05760000,1730993100000,0.7,0.7,0.7,0.7,3,1
O:SPXW241108P05760000,1730993400000,0.65,0.65,0.65,0.65,1,1
O:SPXW241108P05760000,1730993700000,0.65,0.65,0.6,0.6,11,2
O:SPXW241108P05760000,1730994000000,0.6,0.6,0.6,0.6,1,1
O:SPXW241108P05760000,1730994900000,0.63,0.63,0.63,0.63,6,5
O:SPXW241108P05760000,1730995200000,0.65,0.65,0.65,0.65,1,1
O:SPXW241108P05760000,1730995500000,0.64,0.64,0.6,0.6,5,2
O:SPXW241108P05760000,1730996100000,0.6,0.6,0.6,0.6,1,1
O:SPXW241108P05760000,1730997300000,0.55,0.57,0.55,0.57,3,3
O:SPXW241108P05760000,1730997600000,0.55,0.55,0.55,0.55,5,2
O:SPXW241108P05760000,1730998200000,0.52,0.52,0.52,0.52,1,1
O:SPXW241108P05760000,1730998500000,0.5,0.5,0.5,0.5,1,1
O:SPXW241108P05760000,1730998800000,0.55,0.55,0.52,0.52,2,2
O:SPXW241108P05760000,1730999400000,0.55,0.57,0.55,0.57,7,2
O:SPXW241108P05760000,1731000000000,0.55,0.55,0.55,0.55,2,2
O:SPXW241108P05760000,1731000600000,0.5,0.5,0.5,0.5,5,1
O:SPXW241108P05760000,1731001200000,0.52,0.52,0.52,0.52,1,1
O:SPXW241108P05760000,1731001500000,0.52,0.52,0.52,0.52,30,5
O:SPXW241108P05760000,1731002100000,0.45,0.45,0.45,0.45,11,2
O:SPXW241108P05760000,1731002700000,0.47,0.47,0.47,0.47,10,7
O:SPXW241108P05760000,1731003000000,0.47,0.47,0.47,0.47,1,1
O:SPXW241108P05760000,1731003300000,0.47,0.47,0.47,0.47,1,1
O:SPXW241108P05760000,1731004500000,0.49,0.49,0.49,0.49,1,1
O:SPXW241108P05760000,1731004800000,0.5,0.5,0.5,0.5,17,3
O:SPXW241108P05760000,1731005700000,0.45,0.45,0.45,0.45,1,1
O:SPXW241108P05760000,1731006000000,0.47,0.47,0.47,0.47,1,1
O:SPXW241108P05760000,1731006900000,0.4,0.4,0.4,0.4,4,3
O:SPXW241108P05760000,1731007200000,0.4,0.4,0.4,0.4,10,10
O:SPXW241108P05760000,1731007800000,0.35,0.35,0.35,0.35,10,3
O:SPXW241108P05760000,1731008700000,0.4,0.4,0.4,0.4,1,1
O:SPXW241108P05760000,1731009300000,0.35,0.35,0.3,0.3,2,2
O:SPXW241108P05760000,1731009600000,0.3,0.3,0.29,0.3,52,10
O:SPXW241108P05760000,1731010200000,0.27,0.27,0.27,0.27,5,1
O:SPXW241108P05760000,1731011700000,0.25,0.25,0.25,0.25,1,1
O:SPXW241108P05760000,1731012000000,0.3,0.3,0.3,0.3,1,1
O:SPXW241108P05760000,1731012600000,0.35,0.45,0.35,0.45,9,4
O:SPXW241108P05760000,1731013200000,0.25,0.25,0.25,0.25,3,1
O:SPXW241108P05760000,1731013800000,0.3,0.3,0.3,0.3,12,2
O:SPXW241108P05760000,1731076200000,0.05,0.05,0.05,0.05,12,5
O:SPXW241108P05760000,1731078300000,0.05,0.05,0.05,0.05,1,1
O:SPXW241108P05760000,1731083100000,0.05,0.05,0.05,0.05,10,1
O:SPXW241108P05660000,1730122200000,23.71,23.71,23.71,23.71,1,1
O:SPXW241108P05660000,1730122800000,24.4,24.4,24.4,24.4,2,2
O:SPXW241108P05660000,1730133000000,25.78,25.78,25.78,25.78,1,1
O:SPXW241108P05660000,1730134200000,25.8,25.8,25.8,25.8,1,1
O:SPXW241108P05660000,1730137800000,24.98,24.98,24.98,24.98,1,1
O:SPXW241108P05660000,1730141100000,26.14,26.14,26.14,26.14,33,1
O:SPXW241108P05660000,1730141700000,25.8,25.8,25.8,25.8,53,6
O:SPXW241108P05660000,1730218200000,23.94,23.94,23.94,23.94,10,1
O:SPXW241108P05660000,1730221500000,22.13,22.13,22.13,22.13,1,1
O:SPXW241108P05660000,1730229000000,22.45,22.45,22.45,22.45,1,1
O:SPXW241108P05660000,1730231700000,24.98,24.98,24.98,24.98,1,1
O:SPXW241108P05660000,1730295000000,24.58,24.58,24.58,24.58,1,1
O:SPXW241108P05660000,1730295600000,29.66,29.66,29.66,29.66,1,1
O:SPXW241108P05660000,1730296800000,23.21,23.21,23.21,23.21,10,1
O:SPXW241108P05660000,1730304600000,21.75,21.75,21.75,21.75,3,2
O:SPXW241108P05660000,1730306700000,22.41,22.41,22.41,22.41,1,1
O:SPXW241108P05660000,1730307600000,23.25,23.25,23.25,23.25,1,1
O:SPXW241108P05660000,1730311800000,23.6,23.6,23.6,23.6,4,2
O:SPXW241108P05660000,1730381700000,37.7,37.7,37.7,37.7,2,1
O:SPXW241108P05660000,1730382300000,44.9,44.9,44.9,44.9,1,1
O:SPXW241108P05660000,1730382600000,44.57,44.57,44.32,44.32,7,2
O:SPXW241108P05660000,1730383800000,47.1,47.1,47.1,47.1,1,1
O:SPXW241108P05660000,1730384400000,44.73,44.73,44.73,44.73,1,1
O:SPXW241108P05660000,1730385300000,48.54,48.54,48.54,48.54,1,1
O:SPXW241108P05660000,1730385900000,48.9,48.9,48.9,48.9,12,1
O:SPXW241108P05660000,1730386200000,51.63,51.63,51.63,51.63,2,1
O:SPXW241108P05660000,1730386800000,52.75,52.75,52.75,52.75,1,1
O:SPXW241108P05660000,1730387700000,54.55,54.55,54.55,54.55,3,1
O:SPXW241108P05660000,1730388000000,51.0,51.0,51.0,51.0,1,1
O:SPXW241108P05660000,1730388300000,52.05,52.05,52.05,52.05,10,6
O:SPXW241108P05660000,1730388900000,53.5,53.5,53.5,53.5,1,1
O:SPXW241108P05660000,1730389500000,53.2,53.2,53.2,53.2,100,1
O:SPXW241108P05660000,1730390400000,52.95,52.95,52.95,52.95,1,1
O:SPXW241108P05660000,1730391600000,49.6,49.6,49.6,49.6,1,1
O:SPXW241108P05660000,1730391900000,50.9,51.25,50.42,50.42,121,4
O:SPXW241108P05660000,1730393700000,48.7,48.7,48.7,48.7,1,1
O:SPXW241108P05660000,1730399700000,54.78,54.78,54.78,54.78,4,1
O:SPXW241108P05660000,1730400900000,52.36,52.36,52.36,52.36,3,1
O:SPXW241108P05660000,1730402400000,48.33,48.33,48.33,48.33,1,1
O:SPXW241108P05660000,1730403600000,50.9,50.9,50.9,50.9,1,1
O:SPXW241108P05660000,1730404200000,47.39,50.82,47.39,50.82,51,2
O:SPXW241108P05660000,1730467800000,44.92,44.92,44.92,44.92,2,1
O:SPXW241108P05660000,1730468100000,43.66,43.66,43.0,43.0,5,2
O:SPXW241108P05660000,1730468400000,40.93,40.93,40.93,40.93,10,1
O:SPXW241108P05660000,1730468700000,41.2,41.2,41.2,41.2,3,1
O:SPXW241108P05660000,1730469300000,40.17,40.45,40.17,40.45,6,3
O:SPXW241108P05660000,1730469600000,40.7,41.37,38.81,40.28,59,19
O:SPXW241108P05660000,1730470200000,36.86,36.86,36.86,36.86,1,1
O:SPXW241108P05660000,1730470500000,35.7,35.7,34.4,34.4,2,2
O:SPXW241108P05660000,1730470800000,34.08,34.08,34.08,34.08,2,1
O:SPXW241108P05660000,1730471700000,34.9,34.9,34.9,34.9,1,1
O:SPXW241108P05660000,1730472000000,36.06,36.06,36.06,36.06,10,2
O:SPXW241108P05660000,1730472900000,36.2,36.2,36.2,36.2,1,1
O:SPXW241108P05660000,1730473500000,36.5,36.5,36.5,36.5,1,1
O:SPXW241108P05660000,1730473800000,34.61,34.61,34.61,34.61,1,1
O:SPXW241108P05660000,1730474100000,34.9,34.9,34.9,34.9,1,1
O:SPXW241108P05660000,1730475300000,34.23,34.7,34.23,34.7,2,2
O:SPXW241108P05660000,1730476500000,38.3,38.3,38.3,38.3,1,1
O:SPXW241108P05660000,1730476800000,38.2,38.2,37.1,37.1,10,5
O:SPXW241108P05660000,1730477700000,37.2,37.2,37.2,37.2,1,1
O:SPXW241108P05660000,1730478000000,37.14,38.38,37.14,38.38,40,7
O:SPXW241108P05660000,1730478600000,37.24,37.24,37.24,37.24,2,1
O:SPXW241108P05660000,1730478900000,36.4,36.4,36.4,36.4,1,1
O:SPXW241108P05660000,1730479500000,39.41,39.81,39.41,39.81,13,4
O:SPXW241108P05660000,1730479800000,40.03,40.03,39.43,39.43,4,4
O:SPXW241108P05660000,1730480100000,40.7,40.83,40.41,40.41,16,3
O:SPXW241108P05660000,1730480400000,40.41,40.51,40.35,40.35,18,4
O:SPXW241108P05660000,1730480700000,40.46,42.8,40.46,42.8,8,2
O:SPXW241108P05660000,1730481000000,42.76,42.76,42.76,42.76,1,1
O:SPXW241108P05660000,1730481300000,39.7,39.7,39.7,39.7,1,1
O:SPXW241108P05660000,1730481600000,39.22,39.22,37.8,37.8,5,4
O:SPXW241108P05660000,1730482500000,42.3,42.3,42.3,42.3,1,1
O:SPXW241108P05660000,1730483100000,43.57,44.2,43.57,44.2,4,2
O:SPXW241108P05660000,1730483700000,44.3,44.3,44.3,44.3,1,1
O:SPXW241108P05660000,1730484900000,45.0,45.0,45.0,45.0,1,1
O:SPXW241108P05660000,1730485800000,43.9,43.9,43.9,43.9,5,1
O:SPXW241108P05660000,1730486100000,43.3,43.3,43.3,43.3,1,1
O:SPXW241108P05660000,1730487000000,41.7,41.8,41.7,41.8,5,4
O:SPXW241108P05660000,1730487300000,42.7,42.7,41.8,41.8,5,5
O:SPXW241108P05660000,1730487600000,42.1,42.1,42.1,42.1,3,3
O:SPXW241108P05660000,1730487900000,41.0,41.07,39.41,39.41,7,6
O:SPXW241108P05660000,1730488200000,39.42,40.5,39.3,40.0,122,18
O:SPXW241108P05660000,1730488500000,40.38,40.7,40.38,40.7,11,3
O:SPXW241108P05660000,1730488800000,41.1,41.1,41.1,41.1,3,3
O:SPXW241108P05660000,1730489100000,43.4,43.4,43.4,43.4,1,1
O:SPXW241108P05660000,1730489400000,44.52,44.52,44.34,44.34,11,3
